insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2838339879',-54.973129,-70.271559,150,'Volcán Fueguino o Cook',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('322501983',15.270390,22.225628,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('322501799',15.183432,22.268544,0,'Hadjer Kourgou',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3116336869',15.303572,22.304312,0,'Hadjer Garoudji',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472519',13.958260,24.260414,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321460180',14.169002,24.190690,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321460154',14.178489,24.174897,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('322503690',14.265996,24.314232,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472510',14.300851,24.072617,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472460',14.282719,24.110039,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472489',14.309667,24.102658,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('322503694',14.277309,24.207116,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472452',14.380847,24.126690,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472458',14.347255,24.170121,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('322503672',14.293944,24.289856,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472335',14.346590,24.312943,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472320',14.363387,24.317406,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472441',14.444026,24.215954,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472368',14.467297,24.270886,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472422',14.526463,24.266079,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472372',14.560360,24.226769,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472429',14.541086,24.296635,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321460044',14.055796,24.389474,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472521',14.077343,24.478939,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472520',14.089165,24.460228,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472104',14.264253,24.406842,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321460010',14.214436,24.764726,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472156',14.290704,24.419888,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472206',14.341435,24.409588,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472303',14.357067,24.403237,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472157',14.292534,24.466408,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472195',14.303590,24.493832,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('321472220',14.371369,24.441689,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319165099',-9.030422,33.545023,2622,'Ngozi',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3876525206',-9.231096,33.791715,2175,'Kieyo',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319164428',-9.118924,33.650431,2175,'Kieyo',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169645',-9.119254,33.656353,2961,'Rungwe',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319171723',-8.992603,33.873759,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319171611',-8.821315,33.804407,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319170771',-8.814700,33.786726,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319171073',-8.838278,33.825865,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319171210',-8.820298,33.828783,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319170607',-8.733606,33.763552,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319171776',-8.640438,33.624502,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319170539',-8.780432,33.776426,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319170777',-8.764994,33.792906,2179,'Usangu Basin',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319170535',-8.762109,33.811274,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319170540',-8.778057,33.824320,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('435881580',-1.584561,29.123030,0,'Rumoka',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2043077170',-1.602773,29.146598,1600,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2035589610',-1.550182,29.109491,1750,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2035589956',-1.589399,29.162305,1650,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('309205211',-1.522435,29.249824,3470,'Nyiragongo',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('435509578',-1.412270,29.203024,3058,'Nyamuragira',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('309204570',-1.507015,29.451325,4507,'Mount Karisimbi',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('309204564',-1.464611,29.419772,4437,'Mount Mikeno',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('310987482',-1.458824,29.484916,3711,'Mount Bisoke',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('309205255',-1.389640,29.591311,3645,'Mount Sabinyo',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('310988033',-1.386418,29.645149,3474,'Mount Mgahinga',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('309205852',-1.383008,29.677911,4127,'Mount Muhabura',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('3744216691',-1.299354,29.683373,0,'Sagitwe Volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2324016673',-1.303541,29.756957,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169038',-2.961050,35.984467,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('2589285123',-3.524130,36.603868,0,'Mungu Crater',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318583591',-3.253487,36.474144,0,'Monduli ?',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169528',-3.194858,36.358002,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582841',-3.133822,36.461090,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582838',-3.073143,36.463837,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582843',-3.175644,36.531471,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582740',-3.172045,36.645626,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582550',-3.141707,36.640133,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582590',-3.156790,36.730598,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582600',-3.129708,36.772999,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582826',-3.111711,36.620220,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582643',-3.093713,36.683563,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582700',-3.094912,36.681331,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582628',-3.101940,36.693176,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582576',-3.114625,36.704163,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('318582536',-3.098341,36.809391,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319168969',-2.911162,35.818814,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169039',-2.869673,35.948761,0,'Kerimasi',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169059',-2.824582,35.971421,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169075',-2.822696,36.003693,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319168798',-2.777946,35.889195,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('255620945',-2.761717,35.912841,2960,'Ol Doinyo Lengai',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319168759',-2.803493,35.979146,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319168802',-2.764915,35.991848,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169313',-2.782061,36.012791,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169361',-2.766458,36.017426,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169296',-2.784804,36.019829,0,'volcano',3);
insert into mountains (webid, latitude, longitude, height, name, linktype) values ('319169317',-2.783089,36.025322,0,'volcano',3);
